Ind.ID pred.pop CAN US
NS_SS0737 CAN 0.774640807070645 0.225359192929355
NS_SS0732 US 0.144342290509873 0.855657709490127
NS_SS1260 CAN 0.957223599653061 0.0427764003469391
NS_SS1347 US 0.0522217594325731 0.947778240567427
NS_SS0960 US 0.001263589749503 0.998736410250497
NS_SS1005 US 0.0713946616129883 0.928605338387012
NS_SS1321 US 0.210322759774684 0.789677240225316
NS_SS1414 US 0.382632656100674 0.617367343899326
NS_SS0716 CAN 0.792441962983297 0.207558037016703
NS_SS0892 US 0.112132611152509 0.887867388847491
NS_SS0898 CAN 0.936933975090192 0.0630660249098078
NS_SS0801 US 0.00689362467291893 0.993106375327081
NS_SS1333 CAN 0.937446150793182 0.0625538492068181
NS_SS1364 CAN 0.652425705587419 0.347574294412581
NS_SS1379 CAN 0.912528723840104 0.0874712761598962
NS_SS0924 US 0.0448714398256453 0.955128560174355
NS_SS1230 CAN 0.886079933049329 0.113920066950671
NS_SS1332 CAN 0.977348467660521 0.0226515323394791
NS_SS1338 US 0.192071828910916 0.807928171089084
NS_SS0935 CAN 0.917437737453458 0.0825622625465415
NS_SS1368 US 0.169196663299933 0.830803336700067
NS_SS1354 CAN 0.850577851725405 0.149422148274595
NS_SS0952 US 0.000890519732035733 0.999109480267964
NS_SS1270 CAN 0.959241385576751 0.0407586144232494
NS_SS1229 CAN 0.648439485460246 0.351560514539754
NS_SS1365 CAN 0.950741142679752 0.0492588573202484
NS_SS0853 US 0.0797496850341156 0.920250314965884
NS_SS0728 US 0.240313999188279 0.759686000811721
NS_SS1398 CAN 0.871252228744516 0.128747771255484
NS_SS0735 US 0.0145355437300126 0.985464456269987
NS_SS0780 CAN 0.874718260030545 0.125281739969455
NS_SS0962 US 0.00427093942141184 0.995729060578588
NS_SS1426 CAN 0.930419727519033 0.0695802724809673
NS_SS0973 US 0.111428634142102 0.888571365857898
NS_SS1246 US 0.359202550709053 0.640797449290947
NS_SS1413 CAN 0.948393379297988 0.0516066207020124
NS_SS1395 CAN 0.876287558992797 0.123712441007203
NS_SS0722 CAN 0.936291086306523 0.0637089136934766
NS_SS1380 CAN 0.768546150180943 0.231453849819057
NS_SS1329 US 0.132789452852296 0.867210547147704
NS_SS1362 CAN 0.964122569397703 0.0358774306022968
NS_SS0993 CAN 0.800780881468182 0.199219118531818
NS_SS1269 US 0.467408554277325 0.532591445722675
NS_SS0958 CAN 0.686669772989094 0.313330227010906
NS_SS1403 CAN 0.527289759172779 0.472710240827221
NS_SS0849 US 0.246531788984911 0.753468211015089
NS_SS0799 CAN 0.800044232339585 0.199955767660415
NS_SS0725 CAN 0.951189404681593 0.0488105953184073
NS_SS1415 CAN 0.964128559958919 0.0358714400410811
NS_SS0988 US 0.372479101331874 0.627520898668126
NS_SS1327 US 0.498399775690163 0.501600224309837
NS_SS1003 US 0.464572800995707 0.535427199004293
NS_SS1239 CAN 0.885779515423253 0.114220484576747
NS_SS1350 CAN 0.935334773183246 0.0646652268167537
NS_SS0788 CAN 0.673554012938501 0.326445987061499
NS_SS0778 CAN 0.784222259338128 0.215777740661872
NS_SS0792 US 0.0854586879542985 0.914541312045702
NS_SS1387 CAN 0.598367037697663 0.401632962302337
NS_SS1441 CAN 0.60013547218401 0.39986452781599
NS_SS0976 CAN 0.91469063695334 0.0853093630466596
NS_SS1369 US 0.0350997648551164 0.964900235144884
NS_SS1420 CAN 0.809340429959904 0.190659570040096
NS_SS1331 CAN 0.940739688493185 0.0592603115068151
NS_SS0851 US 0.0501568584251127 0.949843141574887
NS_SS1272 CAN 0.522842152938125 0.477157847061875
NS_SS0943 US 0.00519612417907613 0.994803875820924
NS_SS1394 CAN 0.65495791993332 0.34504208006668
NS_SS1391 US 0.0473182945806012 0.952681705419399
NS_SS1410 US 0.247401804478572 0.752598195521428
NS_SS0964 US 0.0137627998882559 0.986237200111744
NS_SS0785 US 0.312512772404508 0.687487227595492
NS_SS0939 US 0.411261255250248 0.588738744749752
NS_SS0791 CAN 0.967443484445893 0.0325565155541073
NS_SS1268 CAN 0.836401505090361 0.163598494909639
NS_SS0990 US 0.0351572148777012 0.964842785122299
NS_SS1357 US 0.322577897390111 0.677422102609889
NS_SS1408 CAN 0.766183548868438 0.233816451131562
NS_SS0984 CAN 0.808639197271833 0.191360802728167
NS_SS0860 US 0.00314021186062991 0.99685978813937
NS_SS0980 US 0.00435198115394525 0.995648018846055
NS_SS0897 US 0.0458850300764231 0.954114969923577
NS_SS1249 CAN 0.935029886356022 0.0649701136439776
NS_SS0790 US 0.150719509350177 0.849280490649823
NS_SS0978 US 0.305493967181826 0.694506032818174
NS_SS0731 US 0.160427758917465 0.839572241082535
NS_SS0727 US 0.0330346773184203 0.96696532268158
NS_SS1409 CAN 0.703718642902342 0.296281357097658
NS_SS0776 CAN 0.723930298969874 0.276069701030126
NS_SS0913 US 0.470537611927008 0.529462388072992
NS_SS1002 CAN 0.511159721618086 0.488840278381914
NS_SS1386 CAN 0.736204729058975 0.263795270941025
NS_SS0775 US 0.321924179312767 0.678075820687233
NS_SS0797 US 0.0278974601240851 0.972102539875915
NS_SS0948 CAN 0.783966836664496 0.216033163335504
NS_SS0916 US 0.183753966980148 0.816246033019852
NS_SS0995 CAN 0.768770057612332 0.231229942387668
NS_SS0927 US 0.0359413696543584 0.964058630345642
NS_SS1353 CAN 0.7022783404542 0.2977216595458
NS_SS0992 US 0.051527426325274 0.948472573674726
NS_SS0782 CAN 0.733644870210512 0.266355129789488
NS_SS0912 CAN 0.816493877267839 0.183506122732161
NS_SS0981 CAN 0.810245696313305 0.189754303686695
NS_SS1323 CAN 0.93580994180158 0.0641900581984202
NS_SS0854 CAN 0.913813426642442 0.0861865733575577
